,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-03-09 18:00:00+01:00,546.0,676.0,19368.0,2232.0,448.0,638.0,301.0,2195.0,464.0,3155.0,2.0,28.0,0.0,4947.0,2744.85,588.12,7133.234399999999,245.9072,10712.111599999998,0.30606033142857136
2022-03-09 19:00:00+01:00,546.0,680.0,19760.0,2140.0,450.0,636.0,475.0,2488.0,518.0,3149.0,0.0,31.0,0.0,4847.0,2739.63,591.6,7277.607999999999,247.00499999999997,10855.842999999999,0.3039149776035834
2022-03-09 20:00:00+01:00,541.0,669.0,18797.0,1988.0,447.0,635.0,69.0,1966.0,345.0,2943.0,0.0,30.0,0.0,4867.0,2560.41,582.03,6922.9351,245.35829999999999,10310.7334,0.3096595308886686
2022-03-09 21:00:00+01:00,544.0,670.0,16857.0,1958.0,434.0,636.0,0.0,1366.0,194.0,2843.0,0.0,31.0,0.0,4946.0,2473.41,582.9,6208.433099999999,238.22259999999997,9502.965699999999,0.31178731913776697
2022-03-09 22:00:00+01:00,548.0,666.0,14553.0,1964.0,435.0,637.0,0.0,1141.0,173.0,2664.0,0.0,32.0,0.0,4808.0,2317.68,579.42,5359.8699,238.77149999999997,8495.7414,0.3075826870859129
2022-03-09 23:00:00+01:00,556.0,657.0,12520.0,1954.0,436.0,636.0,0.0,1054.0,18.0,2487.0,0.0,34.0,0.0,4523.0,2163.69,571.59,4611.115999999999,239.32039999999998,7585.716399999998,0.3049534231155778
2022-03-10 00:00:00+01:00,530.0,648.0,11096.0,1869.0,434.0,638.0,30.0,904.0,10.0,2161.0,0.0,38.0,0.0,3874.0,1880.07,563.76,4086.6567999999997,238.22259999999997,6768.7094,0.3044579614969413
2022-03-10 01:00:00+01:00,527.0,650.0,10250.0,1871.0,353.0,639.0,0.0,882.0,10.0,1934.0,0.0,37.0,0.0,3580.0,1682.58,565.5,3775.075,193.7617,6216.9167,0.2998561086191096
2022-03-10 02:00:00+01:00,527.0,651.0,9891.0,1918.0,445.0,639.0,0.0,850.0,10.0,1861.0,0.0,37.0,0.0,3291.0,1619.07,566.37,3642.8552999999997,244.26049999999998,6072.5558,0.30181688866799206
2022-03-10 03:00:00+01:00,525.0,660.0,10038.0,2080.0,445.0,639.0,9.0,832.0,10.0,1834.0,0.0,37.0,0.0,2935.0,1595.58,574.2,3696.9954,244.26049999999998,6111.0359,0.3048810566753143
2022-03-10 04:00:00+01:00,520.0,648.0,10387.0,2082.0,438.0,639.0,52.0,905.0,48.0,1909.0,0.0,36.0,0.0,2726.0,1660.83,563.76,3825.5320999999994,240.41819999999998,6290.5403,0.3085110495340853
2022-03-10 05:00:00+01:00,521.0,652.0,11268.0,2106.0,314.0,638.0,63.0,929.0,37.0,2099.0,0.0,35.0,0.0,2887.0,1826.1299999999999,567.24,4150.0044,172.35459999999998,6715.728999999999,0.3116492180611629
2022-03-10 06:00:00+01:00,521.0,651.0,16011.0,2093.0,321.0,638.0,1295.0,1328.0,236.0,2465.0,66.0,35.0,0.0,2964.0,2144.55,566.37,5896.851299999999,176.19689999999997,8783.968200000001,0.3068742384013416
2022-03-10 07:00:00+01:00,523.0,650.0,17731.0,2032.0,361.0,638.0,1201.0,1970.0,537.0,2609.0,1801.0,35.0,0.0,2857.0,2269.83,565.5,6530.327299999999,198.1529,9563.810199999998,0.29029625739869475
2022-03-10 08:00:00+01:00,525.0,651.0,17148.0,2113.0,431.0,634.0,483.0,2072.0,553.0,2473.0,5296.0,37.0,0.0,2736.0,2151.5099999999998,566.37,6315.608399999999,236.57589999999996,9270.064299999998,0.26371370903504776
2022-03-10 09:00:00+01:00,521.0,652.0,15944.0,2112.0,401.0,630.0,150.0,1616.0,272.0,2365.0,7713.0,36.0,0.0,3059.0,2057.55,567.24,5872.1752,220.10889999999998,8717.074099999998,0.2457521383665529
2022-03-10 10:00:00+01:00,520.0,651.0,15999.0,2040.0,245.0,629.0,114.0,1219.0,149.0,2248.0,9186.0,37.0,0.0,3297.0,1955.76,566.37,5892.431699999999,134.48049999999998,8549.042199999998,0.23529042219408813
2022-03-10 11:00:00+01:00,509.0,652.0,14617.0,2029.0,238.0,629.0,0.0,1068.0,93.0,2198.0,9707.0,36.0,0.0,3509.0,1912.26,567.24,5383.441099999999,130.63819999999998,7993.579299999999,0.2265432705115488
2022-03-10 12:00:00+01:00,509.0,654.0,13110.0,2027.0,274.0,629.0,0.0,957.0,87.0,2028.0,9663.0,36.0,0.0,3954.0,1764.36,568.98,4828.413,150.3986,7312.151599999999,0.2155196769629804
2022-03-10 13:00:00+01:00,508.0,659.0,12128.0,2110.0,237.0,629.0,0.0,902.0,89.0,2042.0,9343.0,37.0,0.0,4202.0,1776.54,573.33,4466.742399999999,130.08929999999998,6946.701699999999,0.21123583591801978
2022-03-10 14:00:00+01:00,501.0,648.0,12797.0,2108.0,229.0,629.0,0.0,1004.0,86.0,2247.0,8252.0,35.0,0.0,4348.0,1954.89,563.76,4713.1350999999995,125.69809999999998,7357.483199999999,0.2237405181851356
2022-03-10 15:00:00+01:00,512.0,646.0,13787.0,2105.0,223.0,632.0,54.0,985.0,127.0,2472.0,6466.0,35.0,0.0,4377.0,2150.64,562.02,5077.7521,122.40469999999999,7912.8168,0.24406455075414082
2022-03-10 16:00:00+01:00,512.0,647.0,17020.0,2124.0,274.0,634.0,61.0,970.0,115.0,2619.0,3825.0,34.0,0.0,3881.0,2278.53,562.89,6268.465999999999,150.3986,9260.284599999999,0.28305063577454453
2022-03-10 17:00:00+01:00,530.0,647.0,18532.0,2133.0,257.0,634.0,486.0,1849.0,246.0,2694.0,902.0,33.0,0.0,3180.0,2343.78,562.89,6825.335599999999,141.0673,9873.072900000001,0.30735214332409805
2022-03-10 18:00:00+01:00,555.0,647.0,18805.0,2132.0,412.0,633.0,1219.0,2407.0,443.0,2786.0,2.0,32.0,0.0,2721.0,2423.82,562.89,6925.8814999999995,226.14679999999998,10138.738299999999,0.30916442946880524
2022-03-10 19:00:00+01:00,555.0,648.0,18650.0,2178.0,435.0,635.0,1889.0,2540.0,489.0,2920.0,0.0,33.0,0.0,2418.0,2540.4,563.76,6868.794999999999,238.77149999999997,10211.726499999999,0.30583188080263546
2022-03-10 20:00:00+01:00,546.0,648.0,18710.0,2172.0,433.0,635.0,1049.0,1848.0,222.0,2679.0,0.0,32.0,0.0,2043.0,2330.73,563.76,6890.892999999999,237.67369999999997,10023.056699999997,0.323147199922623
2022-03-10 21:00:00+01:00,523.0,649.0,18807.0,2165.0,445.0,635.0,1098.0,1196.0,160.0,2518.0,0.0,32.0,0.0,1806.0,2190.66,564.63,6926.6181,244.26049999999998,9926.1686,0.3304977225810748
2022-03-10 22:00:00+01:00,517.0,647.0,16421.0,2170.0,438.0,635.0,435.0,1049.0,78.0,2208.0,0.0,34.0,0.0,1600.0,1920.96,562.89,6047.854299999999,240.41819999999998,8772.1225,0.33440540179932904
2022-03-10 23:00:00+01:00,519.0,647.0,15075.0,2207.0,419.0,635.0,0.0,940.0,16.0,2164.0,0.0,35.0,0.0,1329.0,1882.68,562.89,5552.1224999999995,229.98909999999998,8227.6816,0.3430201617610273
2022-03-11 00:00:00+01:00,519.0,647.0,13185.0,1984.0,435.0,635.0,0.0,1031.0,10.0,1942.0,0.0,34.0,0.0,938.0,1689.54,562.89,4856.035499999999,238.77149999999997,7347.236999999998,0.34397176966292126
2022-03-11 01:00:00+01:00,520.0,646.0,12043.0,1969.0,435.0,635.0,0.0,979.0,10.0,1775.0,0.0,35.0,0.0,751.0,1544.25,562.02,4435.4369,238.77149999999997,6780.478399999999,0.34248299828265477
2022-03-11 02:00:00+01:00,520.0,647.0,11276.0,1962.0,432.0,635.0,0.0,912.0,10.0,1734.0,0.0,35.0,0.0,736.0,1508.58,562.89,4152.9508,237.12479999999996,6461.5455999999995,0.341898809460818
2022-03-11 03:00:00+01:00,522.0,647.0,11102.0,1953.0,433.0,635.0,0.0,835.0,10.0,1740.0,0.0,34.0,0.0,711.0,1513.8,562.89,4088.8665999999994,237.67369999999997,6403.2303,0.34385298571582
2022-03-11 04:00:00+01:00,519.0,646.0,11902.0,1957.0,427.0,636.0,0.0,855.0,10.0,1817.0,0.0,34.0,0.0,735.0,1580.79,562.02,4383.5066,234.38029999999998,6760.6969,0.3460280939707237
2022-03-11 05:00:00+01:00,518.0,646.0,13360.0,1949.0,322.0,636.0,0.0,935.0,16.0,1980.0,0.0,33.0,0.0,748.0,1722.6,562.02,4920.487999999999,176.74579999999997,7381.853799999999,0.34913937473395446
2022-03-11 06:00:00+01:00,519.0,647.0,16826.0,1730.0,305.0,637.0,73.0,1199.0,122.0,2177.0,100.0,32.0,0.0,715.0,1893.99,562.89,6197.015799999999,167.41449999999998,8821.3103,0.35169883980543815
2022-03-11 07:00:00+01:00,520.0,645.0,19792.0,1662.0,294.0,637.0,139.0,1339.0,272.0,2158.0,1512.0,31.0,0.0,750.0,1877.46,561.15,7289.393599999999,161.3766,9889.3802,0.33240496790023866
2022-03-11 08:00:00+01:00,517.0,650.0,19642.0,1656.0,423.0,636.0,285.0,2262.0,377.0,2288.0,3860.0,32.0,0.0,752.0,1990.56,565.5,7234.1485999999995,232.18469999999996,10022.3933,0.30025144697423606
2022-03-11 09:00:00+01:00,519.0,644.0,19366.0,1708.0,447.0,635.0,213.0,1675.0,240.0,2329.0,6362.0,29.0,0.0,884.0,2026.23,560.28,7132.497799999999,245.35829999999999,9964.3661,0.28428193489486747
2022-03-11 10:00:00+01:00,513.0,657.0,18833.0,1726.0,399.0,637.0,347.0,1237.0,106.0,2375.0,7651.0,27.0,0.0,952.0,2066.25,571.59,6936.193899999999,219.01109999999997,9793.044999999998,0.2761716018048505
2022-03-11 11:00:00+01:00,514.0,662.0,18699.0,1680.0,443.0,637.0,306.0,1039.0,54.0,2366.0,8444.0,28.0,0.0,1008.0,2058.42,575.9399999999999,6886.841699999999,243.16269999999997,9764.3644,0.2721394760312152
2022-03-11 12:00:00+01:00,516.0,673.0,16552.0,1747.0,446.0,638.0,120.0,890.0,39.0,2215.0,8586.0,30.0,0.0,1061.0,1927.05,585.51,6096.101599999999,244.80939999999998,8853.471,0.26418019872885146
2022-03-11 13:00:00+01:00,513.0,651.0,16678.0,1758.0,436.0,636.0,0.0,873.0,29.0,2036.0,7931.0,32.0,0.0,1140.0,1771.32,566.37,6142.5073999999995,239.32039999999998,8719.5178,0.2665459542078073
2022-03-11 14:00:00+01:00,514.0,648.0,17823.0,1703.0,447.0,635.0,0.0,1004.0,29.0,2120.0,7331.0,32.0,0.0,1299.0,1844.4,563.76,6564.210899999999,245.35829999999999,9217.729199999998,0.2744597052255471
2022-03-11 15:00:00+01:00,517.0,648.0,19289.0,1708.0,444.0,635.0,36.0,1042.0,29.0,2258.0,5309.0,31.0,0.0,1534.0,1964.46,563.76,7104.1386999999995,243.71159999999998,9876.070300000001,0.294984178614098
2022-03-11 16:00:00+01:00,514.0,648.0,20508.0,1770.0,437.0,635.0,22.0,1208.0,113.0,2463.0,2950.0,31.0,0.0,1617.0,2142.81,563.76,7553.096399999999,239.86929999999998,10499.535699999999,0.31897969680398586
2022-03-11 17:00:00+01:00,522.0,650.0,22385.0,1787.0,436.0,635.0,31.0,1673.0,208.0,2615.0,699.0,30.0,0.0,1428.0,2275.05,565.5,8244.395499999999,239.32039999999998,11324.265899999999,0.34213317320764974
2022-03-11 18:00:00+01:00,549.0,650.0,22346.0,1737.0,436.0,635.0,530.0,2407.0,577.0,2697.0,1.0,30.0,0.0,1295.0,2346.39,565.5,8230.031799999999,239.32039999999998,11381.242199999999,0.33582892298613154
2022-03-11 19:00:00+01:00,551.0,650.0,22075.0,1740.0,437.0,634.0,1228.0,3014.0,610.0,2856.0,0.0,31.0,0.0,1057.0,2484.72,565.5,8130.222499999999,239.86929999999998,11420.3118,0.32738903764011124
2022-03-11 20:00:00+01:00,551.0,649.0,22010.0,1765.0,424.0,635.0,309.0,2174.0,388.0,2729.0,0.0,32.0,0.0,990.0,2374.23,564.63,8106.282999999999,232.73359999999997,11277.8766,0.34535388902498776
2022-03-11 21:00:00+01:00,500.0,650.0,21297.0,1763.0,310.0,634.0,96.0,1201.0,168.0,2641.0,0.0,33.0,0.0,1029.0,2297.67,565.5,7843.685099999999,170.159,10877.014099999999,0.3587169085152694
2022-03-11 22:00:00+01:00,502.0,649.0,17682.0,1825.0,430.0,634.0,27.0,1075.0,70.0,2468.0,0.0,34.0,0.0,1253.0,2147.16,564.63,6512.280599999999,236.027,9460.0976,0.35498884010657056
2022-03-11 23:00:00+01:00,502.0,649.0,15240.0,1817.0,427.0,634.0,33.0,976.0,22.0,2331.0,0.0,33.0,0.0,1196.0,2027.97,564.63,5612.892,234.38029999999998,8439.8723,0.3537247401508802
2022-03-12 00:00:00+01:00,505.0,646.0,12275.0,1821.0,37.0,635.0,473.0,925.0,105.0,1949.0,0.0,36.0,0.0,1006.0,1695.6299999999999,562.02,4520.8825,20.309299999999997,6798.841799999999,0.3330643119580659
2022-03-12 01:00:00+01:00,505.0,646.0,10855.0,1816.0,37.0,637.0,159.0,868.0,16.0,1833.0,0.0,36.0,0.0,954.0,1594.71,562.02,3997.8964999999994,20.309299999999997,6174.935799999999,0.3362888465308789
2022-03-12 02:00:00+01:00,503.0,646.0,10679.0,1810.0,37.0,637.0,5.0,831.0,16.0,1796.0,0.0,36.0,0.0,1076.0,1562.52,562.02,3933.0756999999994,20.309299999999997,6077.924999999999,0.33631723107569717
2022-03-12 03:00:00+01:00,504.0,646.0,10501.0,1793.0,37.0,638.0,0.0,842.0,16.0,1770.0,0.0,35.0,0.0,1193.0,1539.9,562.02,3867.5182999999997,20.309299999999997,5989.7476,0.3332265702364395
2022-03-12 04:00:00+01:00,500.0,647.0,10572.0,1784.0,37.0,633.0,0.0,846.0,22.0,1795.0,0.0,35.0,0.0,1278.0,1561.65,562.89,3893.6675999999998,20.309299999999997,6038.5169,0.332718987272026
2022-03-12 05:00:00+01:00,500.0,649.0,10967.0,1776.0,37.0,631.0,0.0,835.0,22.0,1778.0,0.0,36.0,0.0,1425.0,1546.86,564.63,4039.1460999999995,20.309299999999997,6170.9454,0.3307753752144082
2022-03-12 06:00:00+01:00,503.0,651.0,11987.0,1823.0,37.0,639.0,0.0,1145.0,71.0,1828.0,81.0,34.0,0.0,1594.0,1590.36,566.37,4414.812099999999,20.309299999999997,6591.851399999999,0.3232408865787279
2022-03-12 07:00:00+01:00,502.0,655.0,12466.0,1788.0,37.0,639.0,21.0,1510.0,340.0,1754.0,1346.0,35.0,0.0,1671.0,1525.98,569.85,4591.2278,20.309299999999997,6707.3670999999995,0.2946480012300123
2022-03-12 08:00:00+01:00,496.0,649.0,12402.0,1787.0,37.0,638.0,226.0,2113.0,409.0,1718.0,4018.0,34.0,0.0,1664.0,1494.66,564.63,4567.656599999999,20.309299999999997,6647.255899999999,0.2537992401970142
2022-03-12 09:00:00+01:00,492.0,661.0,12766.0,1813.0,37.0,637.0,272.0,1897.0,268.0,1752.0,6185.0,33.0,0.0,1926.0,1524.24,575.07,4701.717799999999,20.309299999999997,6821.3371,0.23735471310762377
2022-03-12 10:00:00+01:00,492.0,654.0,12409.0,1825.0,37.0,638.0,0.0,1244.0,130.0,1855.0,7351.0,34.0,0.0,2326.0,1613.85,568.98,4570.234699999999,20.309299999999997,6773.373999999999,0.23360489739610274
2022-03-12 11:00:00+01:00,490.0,649.0,11496.0,1748.0,37.0,636.0,0.0,927.0,100.0,1919.0,7547.0,33.0,0.0,2438.0,1669.53,564.63,4233.9767999999995,20.309299999999997,6488.446099999999,0.23156481441827265
2022-03-12 12:00:00+01:00,494.0,653.0,11400.0,1734.0,37.0,636.0,0.0,837.0,22.0,1980.0,7416.0,31.0,0.0,2351.0,1722.6,568.11,4198.62,20.309299999999997,6509.6393,0.2359334311913305
2022-03-12 13:00:00+01:00,499.0,656.0,10076.0,1743.0,37.0,635.0,0.0,831.0,18.0,1920.0,6325.0,35.0,0.0,2472.0,1670.4,570.72,3710.9907999999996,20.309299999999997,5972.420099999999,0.23655959519942962
2022-03-12 14:00:00+01:00,505.0,654.0,10417.0,1815.0,37.0,634.0,0.0,837.0,18.0,1984.0,5984.0,36.0,0.0,2636.0,1726.08,568.98,3836.5810999999994,20.309299999999997,6151.950399999999,0.24071488828892276
2022-03-12 15:00:00+01:00,503.0,651.0,11322.0,1760.0,27.0,635.0,0.0,821.0,18.0,2238.0,4606.0,36.0,0.0,2904.0,1947.06,566.37,4169.892599999999,14.820299999999998,6698.1429,0.26245613024568004
2022-03-12 16:00:00+01:00,504.0,653.0,11799.0,1786.0,27.0,635.0,22.0,927.0,53.0,2293.0,2569.0,35.0,0.0,3280.0,1994.91,568.11,4345.5716999999995,14.820299999999998,6923.411999999999,0.2816341374120327
2022-03-12 17:00:00+01:00,504.0,653.0,14474.0,1817.0,37.0,628.0,94.0,1292.0,193.0,2239.0,642.0,35.0,0.0,3342.0,1947.93,568.11,5330.7742,20.309299999999997,7867.1235,0.30316468208092484
2022-03-12 18:00:00+01:00,502.0,650.0,15414.0,1829.0,37.0,628.0,768.0,2629.0,346.0,2371.0,3.0,35.0,0.0,3287.0,2062.77,565.5,5676.976199999999,20.309299999999997,8325.5555,0.2921350047370083
2022-03-12 19:00:00+01:00,518.0,651.0,15738.0,1847.0,37.0,633.0,1042.0,3045.0,433.0,2596.0,0.0,35.0,0.0,2944.0,2258.52,566.37,5796.305399999999,20.309299999999997,8641.5047,0.29274381584742026
2022-03-12 20:00:00+01:00,517.0,650.0,15391.0,1686.0,37.0,635.0,856.0,1788.0,323.0,2394.0,0.0,35.0,0.0,2644.0,2082.78,565.5,5668.5053,20.309299999999997,8337.0946,0.3092853019735866
