,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore,co2_other,co2_fossilgas,co2_total,emission_factor
2022-07-21 02:00:00+02:00,0.0,7076.0,0.0,4107.0,390.0,0.0,2816.0,339.3,0.0,339.3,0.023580512891792343
2022-07-21 03:00:00+02:00,0.0,7141.0,0.0,4107.0,394.0,1.0,2655.0,342.78,0.0,342.78,0.02397398237515736
2022-07-21 04:00:00+02:00,0.0,7648.0,0.0,4109.0,478.0,11.0,2437.0,415.86,0.0,415.86,0.028322549887625146
2022-07-21 05:00:00+02:00,0.0,8089.0,0.0,4478.0,678.0,60.0,2162.0,589.86,0.0,589.86,0.038136678088834294
2022-07-21 06:00:00+02:00,0.0,8449.0,0.0,4531.0,719.0,155.0,1646.0,625.53,0.0,625.53,0.040356774193548384
2022-07-21 07:00:00+02:00,0.0,8719.0,0.0,4598.0,751.0,282.0,1214.0,653.37,0.0,653.37,0.041979568234387046
2022-07-21 08:00:00+02:00,0.0,8797.0,0.0,4631.0,779.0,414.0,1053.0,677.73,0.0,677.73,0.04323912211305347
2022-07-21 09:00:00+02:00,0.0,8375.0,0.0,4707.0,787.0,524.0,966.0,684.6899999999999,0.0,684.6899999999999,0.044579074158473855
2022-07-21 10:00:00+02:00,0.0,8286.0,0.0,4835.0,798.0,592.0,1087.0,694.26,0.0,694.26,0.04450955250673163
2022-07-21 11:00:00+02:00,0.0,8229.0,0.0,4878.0,807.0,626.0,1114.0,702.09,0.0,702.09,0.044850517439632046
2022-07-21 12:00:00+02:00,0.0,8163.0,0.0,4864.0,792.0,620.0,1313.0,689.04,0.0,689.04,0.043743016759776536
2022-07-21 13:00:00+02:00,0.0,7933.0,0.0,4858.0,695.0,579.0,1372.0,604.65,0.0,604.65,0.03916887996372352
2022-07-21 14:00:00+02:00,0.0,7857.0,0.0,4908.0,557.0,494.0,1518.0,484.59,0.0,484.59,0.03160232163818964
2022-07-21 15:00:00+02:00,0.0,7858.0,0.0,4936.0,532.0,389.0,1635.0,462.84,0.0,462.84,0.03015244299674267
2022-07-21 16:00:00+02:00,0.0,7770.0,0.0,4977.0,577.0,263.0,1887.0,501.99,0.0,501.99,0.032440868553702984
2022-07-21 17:00:00+02:00,0.0,7678.0,0.0,4978.0,694.0,151.0,1874.0,603.78,0.0,603.78,0.03927024390243902
2022-07-21 18:00:00+02:00,0.0,7506.0,0.0,5111.0,535.0,59.0,1968.0,465.45,0.0,465.45,0.030664075367283748
2022-07-21 19:00:00+02:00,0.0,7202.0,0.0,5114.0,471.0,14.0,2335.0,409.77,0.0,409.77,0.027072542283298095
2022-07-21 20:00:00+02:00,0.0,6827.0,0.0,5116.0,371.0,2.0,2736.0,322.77,0.0,322.77,0.021443661971830983
2022-07-21 21:00:00+02:00,0.0,6733.0,0.0,5147.0,371.0,0.0,3203.0,322.77,0.0,322.77,0.020885854794875112
2022-07-21 22:00:00+02:00,0.0,6582.0,0.0,5147.0,372.0,0.0,3475.0,323.64,0.0,323.64,0.020778120184899846
2022-07-21 23:00:00+02:00,0.0,6545.0,0.0,5124.0,360.0,0.0,3567.0,313.2,0.0,313.2,0.020082072326237495
2022-07-22 00:00:00+02:00,0.0,6214.0,0.0,5125.0,355.0,0.0,3805.0,308.85,0.0,308.85,0.01992709207045616
2022-07-22 01:00:00+02:00,0.0,6050.0,0.0,5127.0,357.0,0.0,3822.0,310.59,0.0,310.59,0.020225970304766864
2022-07-22 02:00:00+02:00,0.0,5921.0,0.0,5128.0,356.0,0.0,3991.0,309.71999999999997,0.0,309.71999999999997,0.020116913484021823
2022-07-22 03:00:00+02:00,0.0,5959.0,0.0,5130.0,358.0,1.0,4092.0,311.46,0.0,311.46,0.02004247104247104
2022-07-22 04:00:00+02:00,0.0,6150.0,0.0,5128.0,365.0,8.0,4045.0,317.55,0.0,317.55,0.020231269113149847
2022-07-22 05:00:00+02:00,0.0,6949.0,0.0,5130.0,381.0,32.0,3607.0,331.46999999999997,0.0,331.46999999999997,0.0205894776073048
2022-07-22 06:00:00+02:00,0.0,7389.0,0.0,5127.0,412.0,90.0,3384.0,358.44,0.0,358.44,0.021853432508230703
2022-07-22 07:00:00+02:00,0.0,7774.0,0.0,5120.0,444.0,166.0,3171.0,386.28,0.0,386.28,0.023165217391304345
2022-07-22 08:00:00+02:00,0.0,7996.0,0.0,5120.0,448.0,254.0,2962.0,389.76,0.0,389.76,0.023227651966626937
2022-07-22 09:00:00+02:00,0.0,8076.0,0.0,5122.0,447.0,323.0,2946.0,388.89,0.0,388.89,0.02299219581411848
2022-07-22 10:00:00+02:00,0.0,8176.0,0.0,5124.0,452.0,378.0,2951.0,393.24,0.0,393.24,0.02302207130730051
2022-07-22 11:00:00+02:00,0.0,8379.0,0.0,5123.0,457.0,407.0,2801.0,397.59,0.0,397.59,0.023160132812955085
2022-07-22 12:00:00+02:00,0.0,8432.0,0.0,5123.0,454.0,406.0,2750.0,394.98,0.0,394.98,0.023010777745412176
2022-07-22 13:00:00+02:00,0.0,8514.0,0.0,5124.0,450.0,383.0,2601.0,391.5,0.0,391.5,0.02293228678537957
2022-07-22 14:00:00+02:00,0.0,8545.0,0.0,5127.0,447.0,340.0,2422.0,388.89,0.0,388.89,0.023037142349386884
2022-07-22 15:00:00+02:00,0.0,8644.0,0.0,5168.0,452.0,256.0,2377.0,393.24,0.0,393.24,0.02327277031425697
2022-07-22 16:00:00+02:00,0.0,8651.0,0.0,5169.0,447.0,173.0,2402.0,388.89,0.0,388.89,0.023090488065550408
2022-07-22 17:00:00+02:00,0.0,8680.0,0.0,5169.0,440.0,97.0,2417.0,382.8,0.0,382.8,0.02278164613461882
2022-07-22 18:00:00+02:00,0.0,8537.0,0.0,5169.0,430.0,35.0,2402.0,374.1,0.0,374.1,0.022572859470222653
2022-07-22 19:00:00+02:00,0.0,8242.0,0.0,5170.0,436.0,8.0,2549.0,379.32,0.0,379.32,0.023122218835720815
2022-07-22 20:00:00+02:00,0.0,7981.0,0.0,5170.0,406.0,0.0,2747.0,353.21999999999997,0.0,353.21999999999997,0.021664622178606475
2022-07-22 21:00:00+02:00,0.0,7520.0,0.0,5170.0,459.0,0.0,2997.0,399.33,0.0,399.33,0.024732441471571904
2022-07-22 22:00:00+02:00,0.0,7058.0,0.0,5170.0,447.0,0.0,3291.0,388.89,0.0,388.89,0.02435738444193912
2022-07-22 23:00:00+02:00,0.0,6972.0,0.0,5170.0,424.0,0.0,3535.0,368.88,0.0,368.88,0.02291037823737656
2022-07-23 00:00:00+02:00,0.0,6765.0,0.0,5215.0,424.0,0.0,3663.0,368.88,0.0,368.88,0.02295885977469347
2022-07-23 01:00:00+02:00,0.0,6692.0,0.0,5214.0,432.0,0.0,3688.0,375.84,0.0,375.84,0.02345189067764882
2022-07-23 02:00:00+02:00,0.0,6716.0,0.0,5214.0,427.0,0.0,3524.0,371.49,0.0,371.49,0.023392103771802782
2022-07-23 03:00:00+02:00,0.0,6680.0,0.0,5321.0,436.0,0.0,3294.0,379.32,0.0,379.32,0.024112898099294386
2022-07-23 04:00:00+02:00,0.0,6827.0,0.0,5462.0,436.0,6.0,2905.0,379.32,0.0,379.32,0.024259401381427476
2022-07-23 05:00:00+02:00,0.0,7386.0,0.0,5251.0,449.0,17.0,2453.0,390.63,0.0,390.63,0.02511121110825405
2022-07-23 06:00:00+02:00,0.0,8205.0,0.0,5301.0,462.0,61.0,2140.0,401.94,0.0,401.94,0.02485868019048797
2022-07-23 07:00:00+02:00,0.0,8814.0,0.0,5301.0,480.0,119.0,1717.0,417.6,0.0,417.6,0.025415373379587367
2022-07-23 08:00:00+02:00,0.0,9067.0,0.0,5303.0,490.0,183.0,1325.0,426.3,0.0,426.3,0.026044721407624635
2022-07-23 09:00:00+02:00,0.0,9378.0,0.0,5310.0,489.0,243.0,1019.0,425.43,0.0,425.43,0.025879311393637083
2022-07-23 10:00:00+02:00,0.0,9456.0,0.0,5316.0,488.0,290.0,880.0,424.56,0.0,424.56,0.025840535605599513
2022-07-23 11:00:00+02:00,0.0,9526.0,0.0,5322.0,499.0,305.0,869.0,434.13,0.0,434.13,0.026277465044488833
2022-07-23 12:00:00+02:00,0.0,9461.0,0.0,5327.0,472.0,299.0,916.0,410.64,0.0,410.64,0.02492503793626707
2022-07-23 13:00:00+02:00,0.0,9508.0,0.0,5332.0,468.0,291.0,881.0,407.16,0.0,407.16,0.02470631067961165
2022-07-23 14:00:00+02:00,0.0,9535.0,0.0,5337.0,455.0,265.0,828.0,395.85,0.0,395.85,0.024107795371498174
2022-07-23 15:00:00+02:00,0.0,9602.0,0.0,5342.0,427.0,210.0,808.0,371.49,0.0,371.49,0.022667032765879554
2022-07-23 16:00:00+02:00,0.0,9740.0,0.0,5348.0,409.0,150.0,784.0,355.83,0.0,355.83,0.021656016067190066
2022-07-23 17:00:00+02:00,0.0,9774.0,0.0,5352.0,401.0,90.0,771.0,348.87,0.0,348.87,0.021288137661703687
2022-07-23 18:00:00+02:00,0.0,9777.0,0.0,5357.0,396.0,35.0,758.0,344.52,0.0,344.52,0.021106414262084174
2022-07-23 19:00:00+02:00,0.0,9726.0,0.0,5362.0,387.0,10.0,823.0,336.69,0.0,336.69,0.02064569536423841
2022-07-23 20:00:00+02:00,0.0,9586.0,0.0,5369.0,376.0,2.0,969.0,327.12,0.0,327.12,0.020066249539933752
2022-07-23 21:00:00+02:00,0.0,9447.0,0.0,5375.0,367.0,0.0,1141.0,319.29,0.0,319.29,0.0195523576240049
2022-07-23 22:00:00+02:00,0.0,9193.0,0.0,5394.0,362.0,0.0,1227.0,314.94,0.0,314.94,0.019469584569732936
2022-07-23 23:00:00+02:00,0.0,8370.0,0.0,5389.0,369.0,0.0,1246.0,321.03,0.0,321.03,0.020881358137114607
2022-07-24 00:00:00+02:00,0.0,7990.0,0.0,5396.0,366.0,0.0,1347.0,318.42,0.0,318.42,0.02108881382873038
2022-07-24 01:00:00+02:00,0.0,7827.0,0.0,5403.0,366.0,0.0,1287.0,318.42,0.0,318.42,0.021394880064503127
2022-07-24 02:00:00+02:00,0.0,7786.0,0.0,5410.0,367.0,0.0,1259.0,319.29,0.0,319.29,0.021541627310754284
2022-07-24 03:00:00+02:00,0.0,7789.0,0.0,5418.0,368.0,0.0,1167.0,320.16,0.0,320.16,0.02171754171754172
2022-07-24 04:00:00+02:00,0.0,8065.0,0.0,5425.0,376.0,8.0,1008.0,327.12,0.0,327.12,0.02198091654347534
2022-07-24 05:00:00+02:00,0.0,8457.0,0.0,5430.0,398.0,36.0,820.0,346.26,0.0,346.26,0.022869031107588665
2022-07-24 06:00:00+02:00,0.0,9018.0,0.0,5435.0,416.0,116.0,651.0,361.92,0.0,361.92,0.023146584804297776
2022-07-24 07:00:00+02:00,0.0,9413.0,0.0,5441.0,459.0,236.0,592.0,399.33,0.0,399.33,0.024740102843689982
2022-07-24 08:00:00+02:00,0.0,9547.0,0.0,5447.0,500.0,374.0,600.0,435.0,0.0,435.0,0.026414865193101773
2022-07-24 09:00:00+02:00,0.0,9537.0,0.0,5453.0,545.0,493.0,635.0,474.15,0.0,474.15,0.02845526015723459
2022-07-24 10:00:00+02:00,0.0,9564.0,0.0,5458.0,559.0,567.0,705.0,486.33,0.0,486.33,0.02885717676378093
2022-07-24 11:00:00+02:00,0.0,9341.0,0.0,5457.0,549.0,596.0,845.0,477.63,0.0,477.63,0.028450679056468905
2022-07-24 12:00:00+02:00,0.0,9191.0,0.0,5455.0,532.0,586.0,1019.0,462.84,0.0,462.84,0.027577906214621938
2022-07-24 13:00:00+02:00,0.0,9113.0,0.0,5454.0,514.0,536.0,1193.0,447.18,0.0,447.18,0.02660202260559191
2022-07-24 14:00:00+02:00,0.0,9215.0,0.0,5451.0,505.0,451.0,1485.0,439.35,0.0,439.35,0.025682469164669434
2022-07-24 15:00:00+02:00,0.0,9260.0,0.0,5451.0,484.0,343.0,1804.0,421.08,0.0,421.08,0.024280936454849498
2022-07-24 16:00:00+02:00,0.0,9357.0,0.0,5449.0,478.0,230.0,2079.0,415.86,0.0,415.86,0.023637810492809642
2022-07-24 17:00:00+02:00,0.0,9346.0,0.0,5450.0,471.0,119.0,2293.0,409.77,0.0,409.77,0.023178347191583234
2022-07-24 18:00:00+02:00,0.0,9098.0,0.0,5452.0,456.0,42.0,2597.0,396.71999999999997,0.0,396.71999999999997,0.02248342306602437
2022-07-24 19:00:00+02:00,0.0,8731.0,0.0,5452.0,444.0,10.0,2888.0,386.28,0.0,386.28,0.022041654778887303
2022-07-24 20:00:00+02:00,0.0,8377.0,0.0,5453.0,441.0,0.0,3215.0,383.67,0.0,383.67,0.021941553242594076
2022-07-24 21:00:00+02:00,0.0,7957.0,0.0,5453.0,428.0,0.0,3502.0,372.36,0.0,372.36,0.021474048442906575
2022-07-24 22:00:00+02:00,0.0,7704.0,0.0,5456.0,428.0,0.0,3781.0,372.36,0.0,372.36,0.021438194484426278
2022-07-24 23:00:00+02:00,0.0,6258.0,0.0,5453.0,419.0,0.0,4001.0,364.53,0.0,364.53,0.022598103031430165
2022-07-25 00:00:00+02:00,0.0,6073.0,0.0,5451.0,416.0,0.0,3981.0,361.92,0.0,361.92,0.02273224043715847
2022-07-25 01:00:00+02:00,0.0,6096.0,0.0,5456.0,432.0,0.0,3860.0,375.84,0.0,375.84,0.023721282504418073
2022-07-25 02:00:00+02:00,0.0,6111.0,0.0,5454.0,427.0,0.0,3791.0,371.49,0.0,371.49,0.023537350313628587
2022-07-25 03:00:00+02:00,0.0,6086.0,0.0,5451.0,427.0,0.0,3699.0,371.49,0.0,371.49,0.023717678605631107
2022-07-25 04:00:00+02:00,0.0,6336.0,0.0,5449.0,438.0,3.0,3582.0,381.06,0.0,381.06,0.024105516194331985
2022-07-25 05:00:00+02:00,0.0,7137.0,0.0,5449.0,454.0,21.0,3505.0,394.98,0.0,394.98,0.023842810575878306
2022-07-25 06:00:00+02:00,0.0,7724.0,0.0,5451.0,459.0,73.0,3284.0,399.33,0.0,399.33,0.023502442469542698
2022-07-25 07:00:00+02:00,0.0,7968.0,0.0,5450.0,472.0,137.0,3247.0,410.64,0.0,410.64,0.023772143105244874
2022-07-25 08:00:00+02:00,0.0,8160.0,0.0,5451.0,496.0,207.0,3292.0,431.52,0.0,431.52,0.02450982619561513
2022-07-25 09:00:00+02:00,0.0,8045.0,0.0,5452.0,500.0,263.0,3319.0,435.0,0.0,435.0,0.024745434893907504
2022-07-25 10:00:00+02:00,0.0,7961.0,0.0,5450.0,495.0,301.0,3465.0,430.65,0.0,430.65,0.024369058397464914
2022-07-25 11:00:00+02:00,0.0,7897.0,0.0,5448.0,497.0,332.0,3635.0,432.39,0.0,432.39,0.02427929698467067
2022-07-25 12:00:00+02:00,0.0,7910.0,0.0,5445.0,502.0,332.0,3921.0,436.74,0.0,436.74,0.02411595803423523
2022-07-25 13:00:00+02:00,0.0,7938.0,0.0,5444.0,497.0,311.0,3973.0,432.39,0.0,432.39,0.023806089302428012
2022-07-25 14:00:00+02:00,0.0,7982.0,0.0,5443.0,484.0,269.0,4142.0,421.08,0.0,421.08,0.02298471615720524
2022-07-25 15:00:00+02:00,0.0,7901.0,0.0,5447.0,470.0,207.0,4171.0,408.9,0.0,408.9,0.02247197186194768
2022-07-25 16:00:00+02:00,0.0,7993.0,0.0,5450.0,490.0,138.0,4208.0,426.3,0.0,426.3,0.02332184473986542
2022-07-25 17:00:00+02:00,0.0,7949.0,0.0,5449.0,481.0,80.0,4278.0,418.46999999999997,0.0,418.46999999999997,0.02294620825793716
2022-07-25 18:00:00+02:00,0.0,7894.0,0.0,5450.0,465.0,29.0,4379.0,404.55,0.0,404.55,0.022207278915298896
2022-07-25 19:00:00+02:00,0.0,7623.0,0.0,5451.0,455.0,6.0,4381.0,395.85,0.0,395.85,0.022094775619557937
2022-07-25 20:00:00+02:00,0.0,7302.0,0.0,5453.0,447.0,0.0,4433.0,388.89,0.0,388.89,0.02205216898213779
2022-07-25 21:00:00+02:00,0.0,6965.0,0.0,5417.0,439.0,0.0,4314.0,381.93,0.0,381.93,0.022289466005252407
2022-07-25 22:00:00+02:00,0.0,6268.0,0.0,5451.0,432.0,0.0,4255.0,375.84,0.0,375.84,0.022908691941972446
2022-07-25 23:00:00+02:00,0.0,5559.0,0.0,5131.0,416.0,0.0,4295.0,361.92,0.0,361.92,0.02349977274202974
2022-07-26 00:00:00+02:00,0.0,5318.0,0.0,5120.0,417.0,0.0,4191.0,362.79,0.0,362.79,0.024112056360494485
2022-07-26 01:00:00+02:00,0.0,5086.0,0.0,5119.0,422.0,0.0,3974.0,367.14,0.0,367.14,0.025144853092253953
2022-07-26 02:00:00+02:00,0.0,4983.0,0.0,5121.0,425.0,0.0,3918.0,369.75,0.0,369.75,0.02559354883366789
2022-07-26 03:00:00+02:00,0.0,5021.0,0.0,5123.0,424.0,0.0,3895.0,368.88,0.0,368.88,0.025505081933208877
2022-07-26 04:00:00+02:00,0.0,5529.0,0.0,5125.0,426.0,3.0,3738.0,370.62,0.0,370.62,0.025006409823898523
2022-07-26 05:00:00+02:00,0.0,6275.0,0.0,5127.0,442.0,22.0,3455.0,384.54,0.0,384.54,0.025098883884863914
2022-07-26 06:00:00+02:00,0.0,7261.0,0.0,5127.0,456.0,74.0,3359.0,396.71999999999997,0.0,396.71999999999997,0.0243730417153038
2022-07-26 07:00:00+02:00,0.0,7980.0,0.0,5129.0,477.0,154.0,3252.0,414.99,0.0,414.99,0.024422669491525426
2022-07-26 08:00:00+02:00,0.0,8102.0,0.0,5129.0,485.0,251.0,3200.0,421.95,0.0,421.95,0.02457913438574008
2022-07-26 09:00:00+02:00,0.0,8128.0,0.0,5127.0,499.0,335.0,3386.0,434.13,0.0,434.13,0.024842918454935622
2022-07-26 10:00:00+02:00,0.0,7985.0,0.0,5128.0,512.0,417.0,3450.0,445.44,0.0,445.44,0.02546535559112737
2022-07-26 11:00:00+02:00,0.0,7864.0,0.0,5128.0,521.0,458.0,3579.0,453.27,0.0,453.27,0.025827350427350425
2022-07-26 12:00:00+02:00,0.0,7456.0,0.0,5128.0,511.0,466.0,3833.0,444.57,0.0,444.57,0.025558813383925492
2022-07-26 13:00:00+02:00,0.0,7233.0,0.0,5130.0,506.0,441.0,3944.0,440.21999999999997,0.0,440.21999999999997,0.025514083690738376
2022-07-26 14:00:00+02:00,0.0,7184.0,0.0,5130.0,496.0,380.0,4065.0,431.52,0.0,431.52,0.025008403361344536
2022-07-26 15:00:00+02:00,0.0,7235.0,0.0,5131.0,497.0,299.0,4213.0,432.39,0.0,432.39,0.024885755395683454
2022-07-26 16:00:00+02:00,0.0,7261.0,0.0,5132.0,480.0,207.0,4422.0,417.6,0.0,417.6,0.02386013027082619
2022-07-26 17:00:00+02:00,0.0,7407.0,0.0,5132.0,458.0,126.0,4370.0,398.46,0.0,398.46,0.02277825415880638
2022-07-26 18:00:00+02:00,0.0,7188.0,0.0,5133.0,446.0,55.0,4271.0,388.02,0.0,388.02,0.022700520680980517
2022-07-26 19:00:00+02:00,0.0,6819.0,0.0,5134.0,430.0,9.0,4207.0,374.1,0.0,374.1,0.02253750225917224
2022-07-26 20:00:00+02:00,0.0,6572.0,0.0,5134.0,422.0,0.0,4344.0,367.14,0.0,367.14,0.022288732394366198
2022-07-26 21:00:00+02:00,0.0,6222.0,0.0,5135.0,431.0,0.0,4636.0,374.96999999999997,0.0,374.96999999999997,0.0228306137359961
2022-07-26 22:00:00+02:00,0.0,5473.0,0.0,5125.0,438.0,0.0,4829.0,381.06,0.0,381.06,0.02401890954932241
2022-07-26 23:00:00+02:00,0.0,4363.0,0.0,5348.0,419.0,0.0,4952.0,364.53,0.0,364.53,0.024169871369844845
2022-07-27 00:00:00+02:00,0.0,4191.0,0.0,5357.0,417.0,0.0,5135.0,362.79,0.0,362.79,0.024025827814569536
2022-07-27 01:00:00+02:00,0.0,4156.0,0.0,5367.0,418.0,0.0,5301.0,363.66,0.0,363.66,0.023859073612386827
2022-07-27 02:00:00+02:00,0.0,4119.0,0.0,5376.0,429.0,0.0,5242.0,373.23,0.0,373.23,0.02460965317156798
2022-07-27 03:00:00+02:00,0.0,4170.0,0.0,5382.0,427.0,0.0,5354.0,371.49,0.0,371.49,0.024228135394247702
2022-07-27 04:00:00+02:00,0.0,4258.0,0.0,5391.0,430.0,3.0,5446.0,374.1,0.0,374.1,0.024091962905718703
2022-07-27 05:00:00+02:00,0.0,4987.0,0.0,5399.0,443.0,26.0,5403.0,385.41,0.0,385.41,0.023705867880428097
2022-07-27 06:00:00+02:00,0.0,5580.0,0.0,5406.0,468.0,79.0,5414.0,407.16,0.0,407.16,0.02402549123738715
2022-07-27 07:00:00+02:00,0.0,6063.0,0.0,5410.0,485.0,150.0,5307.0,421.95,0.0,421.95,0.024229112833763996
2022-07-27 08:00:00+02:00,15.0,6213.0,0.0,5410.0,512.0,223.0,5460.0,445.44,5.5245,450.9645,0.025288201648628945
2022-07-27 09:00:00+02:00,0.0,6085.0,0.0,5409.0,521.0,296.0,5668.0,453.27,0.0,453.27,0.025211079592858333
2022-07-27 10:00:00+02:00,0.0,6021.0,0.0,5438.0,527.0,349.0,5673.0,458.49,0.0,458.49,0.025460350955131054
2022-07-27 11:00:00+02:00,0.0,5961.0,0.0,5454.0,525.0,387.0,5670.0,456.75,0.0,456.75,0.025379229871645273
2022-07-27 12:00:00+02:00,0.0,5969.0,0.0,5455.0,533.0,407.0,5604.0,463.71,0.0,463.71,0.02580754674977738
2022-07-27 13:00:00+02:00,0.0,5841.0,0.0,5451.0,529.0,401.0,5657.0,460.23,0.0,460.23,0.025741372559986576
2022-07-27 14:00:00+02:00,0.0,5847.0,0.0,5454.0,520.0,372.0,5591.0,452.4,0.0,452.4,0.02543859649122807
2022-07-27 15:00:00+02:00,0.0,5750.0,0.0,5449.0,508.0,304.0,5512.0,441.96,0.0,441.96,0.02522170861153912
2022-07-27 16:00:00+02:00,0.0,5778.0,0.0,5443.0,498.0,213.0,5371.0,433.26,0.0,433.26,0.025039588510662892
2022-07-27 17:00:00+02:00,0.0,5835.0,0.0,5444.0,485.0,125.0,5231.0,421.95,0.0,421.95,0.02464661214953271
2022-07-27 18:00:00+02:00,0.0,5888.0,0.0,5444.0,462.0,58.0,5136.0,401.94,0.0,401.94,0.023660230751118436
2022-07-27 19:00:00+02:00,0.0,5968.0,0.0,5451.0,484.0,10.0,5034.0,421.08,0.0,421.08,0.024846875553195254
2022-07-27 20:00:00+02:00,0.0,5994.0,0.0,5456.0,474.0,0.0,5043.0,412.38,0.0,412.38,0.02430482701715094
2022-07-27 21:00:00+02:00,0.0,5824.0,0.0,5457.0,469.0,0.0,5103.0,408.03,0.0,408.03,0.024211119681955735
2022-07-27 22:00:00+02:00,0.0,5591.0,0.0,5446.0,465.0,0.0,5166.0,404.55,0.0,404.55,0.024271058315334774
2022-07-27 23:00:00+02:00,0.0,4913.0,0.0,5464.0,417.0,0.0,5172.0,362.79,0.0,362.79,0.022722660653889518
2022-07-28 00:00:00+02:00,0.0,4709.0,0.0,5464.0,403.0,0.0,5110.0,350.61,0.0,350.61,0.022351778656126482
2022-07-28 01:00:00+02:00,0.0,4714.0,0.0,5464.0,393.0,0.0,5008.0,341.91,0.0,341.91,0.021946851530906992
2022-07-28 02:00:00+02:00,0.0,4743.0,0.0,5465.0,396.0,0.0,4807.0,344.52,0.0,344.52,0.02235546038543897
2022-07-28 03:00:00+02:00,0.0,5079.0,0.0,5464.0,396.0,0.0,4639.0,344.52,0.0,344.52,0.022115804339453073
2022-07-28 04:00:00+02:00,0.0,5484.0,0.0,5466.0,399.0,6.0,4420.0,347.13,0.0,347.13,0.022005071315372424
2022-07-28 05:00:00+02:00,0.0,6330.0,0.0,5465.0,434.0,46.0,3955.0,377.58,0.0,377.58,0.023264325323475044
2022-07-28 06:00:00+02:00,0.0,7197.0,0.0,5465.0,482.0,148.0,3480.0,419.34,0.0,419.34,0.025002384927259716
2022-07-28 07:00:00+02:00,0.0,7567.0,0.0,5463.0,524.0,270.0,3053.0,455.88,0.0,455.88,0.02701190969959116
2022-07-28 08:00:00+02:00,0.0,7830.0,0.0,5456.0,552.0,410.0,2837.0,480.24,0.0,480.24,0.028108867427568043
2022-07-28 09:00:00+02:00,0.0,8162.0,0.0,5451.0,571.0,527.0,2470.0,496.77,0.0,496.77,0.02891391653570805
2022-07-28 10:00:00+02:00,0.0,8362.0,0.0,5438.0,558.0,607.0,2173.0,485.46,0.0,485.46,0.028326525848990546
2022-07-28 11:00:00+02:00,0.0,8718.0,0.0,5431.0,570.0,634.0,1900.0,495.9,0.0,495.9,0.02874282733437663
2022-07-28 12:00:00+02:00,0.0,8930.0,0.0,5421.0,561.0,630.0,1715.0,488.07,0.0,488.07,0.02828243611288173
2022-07-28 13:00:00+02:00,0.0,9087.0,0.0,5420.0,552.0,591.0,1551.0,480.24,0.0,480.24,0.027919307017033893
2022-07-28 14:00:00+02:00,0.0,9253.0,0.0,5425.0,535.0,531.0,1456.0,465.45,0.0,465.45,0.027061046511627905
2022-07-28 15:00:00+02:00,0.0,9270.0,0.0,5426.0,521.0,423.0,1342.0,453.27,0.0,453.27,0.026691202449652573
2022-07-28 16:00:00+02:00,0.0,9376.0,0.0,5431.0,500.0,294.0,1202.0,435.0,0.0,435.0,0.02588823424388502
2022-07-28 17:00:00+02:00,0.0,9642.0,0.0,5428.0,480.0,168.0,1041.0,417.6,0.0,417.6,0.024917954531893313
2022-07-28 18:00:00+02:00,0.0,9681.0,0.0,5426.0,464.0,67.0,916.0,403.68,0.0,403.68,0.024385646973541137
2022-07-28 19:00:00+02:00,0.0,9676.0,0.0,5430.0,432.0,11.0,976.0,375.84,0.0,375.84,0.022743721633888048
2022-07-28 20:00:00+02:00,0.0,9495.0,0.0,5428.0,424.0,0.0,1082.0,368.88,0.0,368.88,0.022452979487491632
2022-07-28 21:00:00+02:00,0.0,9241.0,0.0,5421.0,416.0,0.0,1338.0,361.92,0.0,361.92,0.022046783625730995
2022-07-28 22:00:00+02:00,0.0,8949.0,0.0,5457.0,408.0,0.0,1502.0,354.96,0.0,354.96,0.021755332189262074
2022-07-28 23:00:00+02:00,0.0,8792.0,0.0,5445.0,392.0,0.0,1572.0,341.04,0.0,341.04,0.021050552435034876
2022-07-29 00:00:00+02:00,0.0,8580.0,0.0,5447.0,390.0,0.0,1566.0,339.3,0.0,339.3,0.02122880560595633
2022-07-29 01:00:00+02:00,0.0,8427.0,0.0,5449.0,386.0,0.0,1446.0,335.82,0.0,335.82,0.021378915202444615
2022-07-29 02:00:00+02:00,0.0,8365.0,0.0,5449.0,384.0,0.0,1373.0,334.08,0.0,334.08,0.021455269411084707
2022-07-29 03:00:00+02:00,0.0,8392.0,0.0,5452.0,389.0,0.0,1270.0,338.43,0.0,338.43,0.021829968393214216
2022-07-29 04:00:00+02:00,0.0,8827.0,0.0,5450.0,390.0,6.0,1019.0,339.3,0.0,339.3,0.021622482793780273
2022-07-29 05:00:00+02:00,0.0,9291.0,0.0,5446.0,430.0,47.0,719.0,374.1,0.0,374.1,0.02347957070231595
2022-07-29 06:00:00+02:00,0.0,9861.0,0.0,5442.0,461.0,149.0,448.0,401.07,0.0,401.07,0.024513782776113928
2022-07-29 07:00:00+02:00,0.0,10104.0,0.0,5445.0,493.0,275.0,354.0,428.91,0.0,428.91,0.025727910743206767
2022-07-29 08:00:00+02:00,0.0,10181.0,0.0,5435.0,524.0,424.0,351.0,455.88,0.0,455.88,0.026951226721844516
2022-07-29 09:00:00+02:00,0.0,10165.0,0.0,5425.0,523.0,549.0,367.0,455.01,0.0,455.01,0.026719713430031124
2022-07-29 10:00:00+02:00,0.0,10195.0,0.0,5422.0,549.0,601.0,383.0,477.63,0.0,477.63,0.027850145772594752
