,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-01-05 00:00:00+01:00,559.0,0.0,0.0,3740.0,907.0,189.0,0.0,0.0,0.0,0.0,1154.0,946.0,0.0,6093.0,51.0,92.0,13.0,294.0,0.0,14686.0,44.37,0.0,1377.4419999999998,103.7421,1525.5540999999996,0.05311078192452303
2022-01-05 01:00:00+01:00,563.0,0.0,0.0,3827.0,934.0,187.0,0.0,0.0,0.0,0.0,1162.0,1042.0,0.0,6094.0,52.0,88.0,13.0,294.0,0.0,14028.0,45.24,0.0,1409.4841,102.64429999999999,1557.3683999999998,0.05506181586762834
2022-01-05 02:00:00+01:00,540.0,0.0,0.0,3598.0,892.0,182.0,0.0,0.0,0.0,0.0,1132.0,947.0,0.0,6093.0,53.0,90.0,13.0,298.0,0.0,13602.0,46.11,0.0,1325.1434,99.89979999999998,1471.1531999999997,0.05361345481049562
2022-01-05 03:00:00+01:00,553.0,0.0,0.0,3843.0,921.0,180.0,0.0,0.0,0.0,0.0,1127.0,917.0,0.0,6093.0,52.0,91.0,13.0,295.0,0.0,13052.0,45.24,0.0,1415.3768999999998,98.80199999999999,1559.4188999999997,0.05746467553524707
2022-01-05 04:00:00+01:00,542.0,0.0,0.0,3749.0,969.0,182.0,0.0,0.0,0.0,0.0,1118.0,1008.0,0.0,6092.0,50.0,90.0,13.0,297.0,0.0,12736.0,43.5,0.0,1380.7567,99.89979999999998,1524.1564999999998,0.056774063175147126
2022-01-05 05:00:00+01:00,546.0,0.0,0.0,3854.0,1014.0,182.0,0.0,0.0,0.0,0.0,1094.0,1049.0,0.0,6091.0,51.0,84.0,13.0,292.0,0.0,12287.0,44.37,0.0,1419.4281999999998,99.89979999999998,1563.6979999999996,0.05888082238204615
2022-01-05 06:00:00+01:00,532.0,0.0,0.0,4156.0,1072.0,187.0,0.0,0.0,0.0,0.0,1120.0,1607.0,0.0,6091.0,51.0,84.0,13.0,296.0,0.0,12169.0,44.37,0.0,1530.6547999999998,102.64429999999999,1677.6690999999996,0.061278000584410824
2022-01-05 07:00:00+01:00,526.0,0.0,0.0,4551.0,1121.0,186.0,0.0,0.0,0.0,0.0,1158.0,2043.0,0.0,6092.0,54.0,93.0,13.0,307.0,0.0,12659.0,46.98,0.0,1676.1332999999997,102.09539999999998,1825.2086999999997,0.06336870117696072
2022-01-05 08:00:00+01:00,536.0,0.0,0.0,5251.0,1105.0,194.0,0.0,0.0,0.0,0.0,1233.0,1902.0,0.0,6093.0,62.0,99.0,70.0,296.0,0.0,13459.0,53.94,0.0,1933.9432999999997,106.4866,2094.3698999999997,0.06912111881188118
2022-01-05 09:00:00+01:00,550.0,0.0,0.0,5643.0,1135.0,194.0,0.0,0.0,0.0,0.0,1262.0,2541.0,0.0,6092.0,62.0,97.0,1485.0,294.0,0.0,13355.0,53.94,0.0,2078.3169,106.4866,2238.7435,0.06844217364720269
2022-01-05 10:00:00+01:00,548.0,0.0,0.0,5774.0,1136.0,198.0,0.0,0.0,0.0,0.0,1244.0,2037.0,0.0,6092.0,64.0,99.0,4022.0,301.0,0.0,12843.0,55.68,0.0,2126.5642,108.6822,2290.9264,0.06667810699109378
2022-01-05 11:00:00+01:00,523.0,0.0,0.0,5700.0,1132.0,199.0,0.0,0.0,0.0,0.0,1169.0,1722.0,0.0,6090.0,52.0,103.0,5430.0,295.0,0.0,12622.0,45.24,0.0,2099.31,109.23109999999998,2253.7810999999997,0.06432574421326026
2022-01-05 12:00:00+01:00,553.0,0.0,0.0,5613.0,1132.0,196.0,0.0,0.0,0.0,0.0,1185.0,1325.0,0.0,6090.0,61.0,110.0,6064.0,295.0,0.0,12591.0,53.07,0.0,2067.2679,107.58439999999999,2227.9223,0.06326628709356809
2022-01-05 13:00:00+01:00,561.0,0.0,0.0,6008.0,1135.0,196.0,0.0,0.0,0.0,0.0,1231.0,1320.0,0.0,6091.0,59.0,112.0,5988.0,297.0,0.0,12997.0,51.33,0.0,2212.7463999999995,107.58439999999999,2371.6607999999997,0.06588861786359215
2022-01-05 14:00:00+01:00,560.0,0.0,0.0,5940.0,1133.0,191.0,0.0,0.0,0.0,0.0,1277.0,1211.0,0.0,6091.0,53.0,112.0,5325.0,298.0,0.0,12794.0,46.11,0.0,2187.7019999999998,104.83989999999999,2338.6519,0.0668472745462341
2022-01-05 15:00:00+01:00,558.0,0.0,0.0,6187.0,1134.0,193.0,0.0,0.0,0.0,0.0,1299.0,1204.0,0.0,6091.0,52.0,111.0,3979.0,292.0,0.0,12066.0,45.24,0.0,2278.6721,105.93769999999999,2429.8497999999995,0.07326327564373152
2022-01-05 16:00:00+01:00,547.0,0.0,0.0,6741.0,1129.0,193.0,0.0,0.0,0.0,0.0,1307.0,1894.0,0.0,6091.0,51.0,116.0,2260.0,291.0,0.0,10700.0,44.37,0.0,2482.7102999999997,105.93769999999999,2633.0179999999996,0.08406826309067687
2022-01-05 17:00:00+01:00,565.0,0.0,0.0,7218.0,1130.0,191.0,0.0,0.0,0.0,0.0,1289.0,2434.0,0.0,6093.0,51.0,116.0,654.0,299.0,0.0,9495.0,44.37,0.0,2658.3893999999996,104.83989999999999,2807.5992999999994,0.09506007448789569
2022-01-05 18:00:00+01:00,585.0,0.0,0.0,7452.0,1126.0,194.0,0.0,0.0,0.0,0.0,1338.0,3432.0,0.0,6091.0,52.0,114.0,59.0,300.0,0.0,9224.0,45.24,0.0,2744.5715999999998,106.4866,2896.2981999999997,0.09664958788000133
2022-01-05 19:00:00+01:00,580.0,0.0,0.0,7473.0,1132.0,196.0,0.0,0.0,0.0,0.0,1381.0,4212.0,0.0,6092.0,52.0,114.0,18.0,300.0,0.0,9064.0,45.24,0.0,2752.3059,107.58439999999999,2905.1303,0.09489548245900568
2022-01-05 20:00:00+01:00,581.0,0.0,0.0,7414.0,1130.0,198.0,0.0,0.0,0.0,0.0,1393.0,3320.0,0.0,6091.0,52.0,114.0,14.0,299.0,0.0,8952.0,45.24,0.0,2730.5761999999995,108.6822,2884.4983999999995,0.09758773935990254
2022-01-05 21:00:00+01:00,584.0,0.0,0.0,7448.0,1126.0,202.0,0.0,0.0,0.0,0.0,1386.0,2807.0,0.0,6092.0,53.0,112.0,14.0,295.0,0.0,8908.0,46.11,0.0,2743.0984,110.8778,2900.0862,0.09990995280256314
2022-01-05 22:00:00+01:00,579.0,0.0,0.0,7384.0,1115.0,203.0,0.0,0.0,0.0,0.0,1277.0,1548.0,0.0,6091.0,51.0,112.0,12.0,298.0,0.0,8828.0,44.37,0.0,2719.5271999999995,111.42669999999998,2875.3238999999994,0.10456483744272309
2022-01-05 23:00:00+01:00,570.0,0.0,0.0,6950.0,1122.0,198.0,0.0,0.0,0.0,0.0,1182.0,1287.0,0.0,6090.0,51.0,112.0,4.0,299.0,0.0,8698.0,44.37,0.0,2559.685,108.6822,2712.7372,0.10212465459473705
2022-01-06 00:00:00+01:00,563.0,0.0,0.0,6170.0,1134.0,184.0,0.0,0.0,0.0,0.0,1138.0,1455.0,0.0,6092.0,53.0,106.0,4.0,299.0,0.0,8451.0,46.11,0.0,2272.4109999999996,100.99759999999999,2419.5186,0.09433188818277516
2022-01-06 01:00:00+01:00,568.0,0.0,0.0,5191.0,1131.0,187.0,0.0,0.0,0.0,0.0,1115.0,951.0,0.0,6092.0,51.0,105.0,4.0,295.0,0.0,8876.0,44.37,0.0,1911.8452999999997,102.64429999999999,2058.8596,0.08380931368558169
2022-01-06 02:00:00+01:00,565.0,0.0,0.0,4832.0,1130.0,186.0,0.0,0.0,0.0,0.0,1112.0,732.0,0.0,6092.0,50.0,106.0,4.0,291.0,0.0,9133.0,43.5,0.0,1779.6255999999998,102.09539999999998,1925.2209999999998,0.0794462509800685
2022-01-06 03:00:00+01:00,558.0,0.0,0.0,5226.0,1133.0,186.0,0.0,0.0,0.0,0.0,1136.0,837.0,0.0,6092.0,51.0,101.0,4.0,291.0,0.0,8916.0,44.37,0.0,1924.7357999999997,102.09539999999998,2071.2011999999995,0.08443199217316863
2022-01-06 04:00:00+01:00,554.0,0.0,0.0,5170.0,1133.0,181.0,0.0,0.0,0.0,0.0,1144.0,1035.0,0.0,6095.0,47.0,99.0,4.0,292.0,0.0,8563.0,40.89,0.0,1904.1109999999999,99.3509,2044.3519,0.08407089279105152
2022-01-06 05:00:00+01:00,557.0,0.0,0.0,5380.0,1133.0,184.0,0.0,0.0,0.0,0.0,1133.0,1079.0,0.0,6094.0,32.0,101.0,4.0,299.0,0.0,8411.0,27.84,0.0,1981.4539999999997,100.99759999999999,2110.2915999999996,0.08646255582414879
2022-01-06 06:00:00+01:00,564.0,0.0,0.0,5867.0,1133.0,184.0,0.0,0.0,0.0,0.0,1109.0,1441.0,0.0,6093.0,12.0,103.0,4.0,298.0,0.0,7984.0,10.44,0.0,2160.8160999999996,100.99759999999999,2272.2536999999998,0.09165269845111325
2022-01-06 07:00:00+01:00,558.0,0.0,0.0,6038.0,1132.0,183.0,0.0,0.0,0.0,0.0,1130.0,1893.0,0.0,6093.0,13.0,103.0,6.0,300.0,0.0,7834.0,11.31,0.0,2223.7954,100.44869999999999,2335.5541,0.09237646244512122
2022-01-06 08:00:00+01:00,558.0,0.0,0.0,5903.0,1132.0,190.0,0.0,0.0,0.0,0.0,1190.0,2602.0,0.0,6092.0,12.0,105.0,76.0,301.0,0.0,7759.0,10.44,0.0,2174.0748999999996,104.29099999999998,2288.8059,0.08830269675925925
2022-01-06 09:00:00+01:00,563.0,0.0,0.0,4802.0,1116.0,190.0,0.0,0.0,0.0,0.0,1093.0,2933.0,0.0,6093.0,14.0,106.0,2117.0,305.0,0.0,7487.0,12.18,0.0,1768.5765999999999,104.29099999999998,1885.0475999999999,0.07028776613594839
2022-01-06 10:00:00+01:00,558.0,0.0,0.0,4593.0,1107.0,190.0,0.0,0.0,0.0,0.0,1143.0,2033.0,0.0,6092.0,14.0,105.0,5637.0,302.0,0.0,6900.0,12.18,0.0,1691.6019,104.29099999999998,1808.0729,0.06305617981446607
2022-01-06 11:00:00+01:00,552.0,0.0,0.0,4636.0,1128.0,188.0,0.0,0.0,0.0,0.0,1121.0,1769.0,0.0,6091.0,13.0,108.0,7157.0,303.0,0.0,6667.0,11.31,0.0,1707.4388,103.19319999999999,1821.9419999999998,0.061276763192412466
2022-01-06 12:00:00+01:00,554.0,0.0,0.0,4620.0,1130.0,190.0,0.0,0.0,0.0,0.0,1132.0,1012.0,0.0,6091.0,14.0,109.0,7681.0,305.0,0.0,6945.0,12.18,0.0,1701.5459999999998,104.29099999999998,1818.0169999999998,0.06104210455629049
2022-01-06 13:00:00+01:00,555.0,0.0,0.0,4504.0,1129.0,185.0,0.0,0.0,0.0,0.0,1114.0,915.0,0.0,6091.0,14.0,109.0,7851.0,304.0,0.0,7394.0,12.18,0.0,1658.8231999999998,101.5465,1772.5496999999998,0.058761800099453004
2022-01-06 14:00:00+01:00,548.0,0.0,0.0,4566.0,1133.0,189.0,0.0,0.0,0.0,0.0,1138.0,1009.0,0.0,6091.0,12.0,109.0,8262.0,302.0,0.0,7769.0,10.44,0.0,1681.6577999999997,103.7421,1795.8398999999997,0.057692106784888196
2022-01-06 15:00:00+01:00,540.0,0.0,0.0,4176.0,1114.0,187.0,0.0,0.0,0.0,0.0,1090.0,993.0,0.0,6092.0,12.0,103.0,8145.0,301.0,0.0,7996.0,10.44,0.0,1538.0207999999998,102.64429999999999,1651.1050999999998,0.05369622101531756
2022-01-06 16:00:00+01:00,500.0,0.0,0.0,4778.0,1125.0,187.0,0.0,0.0,0.0,0.0,1172.0,1789.0,0.0,6093.0,13.0,101.0,6336.0,299.0,0.0,7762.0,11.31,0.0,1759.7373999999998,102.64429999999999,1873.6916999999996,0.06213535732051068
2022-01-06 17:00:00+01:00,500.0,0.0,0.0,5650.0,1131.0,186.0,0.0,0.0,0.0,0.0,1280.0,2808.0,0.0,6092.0,13.0,100.0,2474.0,304.0,0.0,7527.0,11.31,0.0,2080.895,102.09539999999998,2194.3004,0.07818636736148228
2022-01-06 18:00:00+01:00,512.0,0.0,0.0,5760.0,1133.0,188.0,0.0,0.0,0.0,0.0,1314.0,4020.0,0.0,6092.0,13.0,97.0,501.0,313.0,0.0,8109.0,11.31,0.0,2121.408,103.19319999999999,2235.9112,0.07970594610009982
2022-01-06 19:00:00+01:00,511.0,0.0,0.0,5916.0,1134.0,189.0,0.0,0.0,0.0,0.0,1310.0,4236.0,0.0,6095.0,13.0,100.0,290.0,320.0,0.0,8382.0,11.31,0.0,2178.8628,103.7421,2293.9148999999998,0.08049954028635598
2022-01-06 20:00:00+01:00,519.0,0.0,0.0,5907.0,1133.0,189.0,0.0,0.0,0.0,0.0,1320.0,3999.0,0.0,6094.0,14.0,100.0,266.0,310.0,0.0,8375.0,12.18,0.0,2175.5481,103.7421,2291.4701999999997,0.08118295897399559
2022-01-06 21:00:00+01:00,524.0,0.0,0.0,5863.0,1134.0,188.0,0.0,0.0,0.0,0.0,1307.0,3369.0,0.0,6093.0,13.0,97.0,248.0,308.0,0.0,8195.0,11.31,0.0,2159.3428999999996,103.19319999999999,2273.8460999999998,0.08317224843629978
2022-01-06 22:00:00+01:00,515.0,0.0,0.0,5898.0,1134.0,184.0,0.0,0.0,0.0,0.0,1289.0,2901.0,0.0,6094.0,13.0,96.0,35.0,305.0,0.0,8171.0,11.31,0.0,2172.2333999999996,100.99759999999999,2284.5409999999997,0.08577214191852824
2022-01-06 23:00:00+01:00,506.0,0.0,0.0,5820.0,1134.0,183.0,0.0,0.0,0.0,0.0,1187.0,1775.0,0.0,6094.0,13.0,98.0,14.0,303.0,0.0,8296.0,11.31,0.0,2143.506,100.44869999999999,2255.2646999999997,0.08870962120914132
2022-01-07 00:00:00+01:00,540.0,0.0,0.0,6185.0,1135.0,184.0,0.0,0.0,0.0,0.0,1143.0,1065.0,0.0,6095.0,12.0,92.0,14.0,303.0,0.0,8425.0,10.44,0.0,2277.9354999999996,100.99759999999999,2389.3731,0.09484273806216012
2022-01-07 01:00:00+01:00,562.0,0.0,0.0,5827.0,1135.0,184.0,0.0,0.0,0.0,0.0,1034.0,971.0,0.0,6094.0,12.0,91.0,14.0,300.0,0.0,8267.0,10.44,0.0,2146.0840999999996,100.99759999999999,2257.5217,0.09217760401780245
2022-01-07 02:00:00+01:00,581.0,0.0,0.0,5618.0,1135.0,184.0,0.0,0.0,0.0,0.0,1019.0,876.0,0.0,6094.0,12.0,92.0,14.0,307.0,0.0,8146.0,10.44,0.0,2069.1094,100.99759999999999,2180.547,0.09056179915275356
2022-01-07 03:00:00+01:00,574.0,0.0,0.0,5375.0,1135.0,185.0,0.0,0.0,0.0,0.0,1015.0,637.0,0.0,6094.0,12.0,88.0,14.0,302.0,0.0,8055.0,10.44,0.0,1979.6124999999997,101.5465,2091.5989999999997,0.08905726815975473
2022-01-07 04:00:00+01:00,573.0,0.0,0.0,5469.0,1135.0,184.0,0.0,0.0,0.0,0.0,1010.0,686.0,0.0,6093.0,12.0,87.0,14.0,303.0,0.0,8210.0,10.44,0.0,2014.2326999999998,100.99759999999999,2125.6702999999998,0.08940403347913861
2022-01-07 05:00:00+01:00,577.0,0.0,0.0,5613.0,1135.0,177.0,0.0,0.0,0.0,0.0,1015.0,766.0,0.0,6093.0,12.0,88.0,14.0,301.0,0.0,8522.0,10.44,0.0,2067.2679,97.1553,2174.8632,0.0894526878624604
2022-01-07 06:00:00+01:00,569.0,0.0,0.0,5978.0,1132.0,183.0,0.0,0.0,0.0,0.0,1044.0,942.0,0.0,6093.0,13.0,89.0,15.0,295.0,0.0,8758.0,11.31,0.0,2201.6973999999996,100.44869999999999,2313.4560999999994,0.09212919039464774
2022-01-07 07:00:00+01:00,570.0,0.0,0.0,7201.0,1127.0,183.0,0.0,0.0,0.0,0.0,1086.0,2142.0,0.0,6093.0,13.0,90.0,15.0,296.0,0.0,8551.0,11.31,0.0,2652.1283,100.44869999999999,2763.8869999999997,0.10099342273541125
2022-01-07 08:00:00+01:00,574.0,0.0,0.0,7045.0,1128.0,178.0,0.0,0.0,0.0,0.0,1178.0,2586.0,0.0,6094.0,11.0,97.0,83.0,296.0,0.0,9183.0,9.57,0.0,2594.6735,97.70419999999999,2701.9477,0.09496178610339859
2022-01-07 09:00:00+01:00,565.0,0.0,0.0,7091.0,1127.0,171.0,0.0,0.0,0.0,0.0,1234.0,2470.0,0.0,6093.0,11.0,101.0,2060.0,293.0,0.0,9313.0,9.57,0.0,2611.6153,93.86189999999999,2715.0472,0.08893338137508598
2022-01-07 10:00:00+01:00,576.0,0.0,0.0,7199.0,1126.0,181.0,0.0,0.0,0.0,0.0,1232.0,2332.0,0.0,6093.0,10.0,98.0,5437.0,299.0,0.0,8739.0,8.7,0.0,2651.3916999999997,99.3509,2759.4425999999994,0.08281143388752174
2022-01-07 11:00:00+01:00,577.0,0.0,0.0,6538.0,1105.0,183.0,0.0,0.0,0.0,0.0,1170.0,1340.0,0.0,6092.0,9.0,100.0,7297.0,295.0,0.0,8993.0,7.83,0.0,2407.9453999999996,100.44869999999999,2516.2240999999995,0.07466761921718744
2022-01-07 12:00:00+01:00,544.0,0.0,0.0,6442.0,1124.0,180.0,0.0,0.0,0.0,0.0,1130.0,1134.0,0.0,6092.0,9.0,103.0,8165.0,296.0,0.0,9020.0,7.83,0.0,2372.5885999999996,98.80199999999999,2479.2205999999996,0.07240925844796868
2022-01-07 13:00:00+01:00,565.0,0.0,0.0,6203.0,1130.0,181.0,0.0,0.0,0.0,0.0,1122.0,1207.0,0.0,6092.0,10.0,105.0,8281.0,298.0,0.0,8890.0,8.7,0.0,2284.5649,99.3509,2392.6157999999996,0.07019762351836638
2022-01-07 14:00:00+01:00,565.0,0.0,0.0,6468.0,1126.0,185.0,0.0,0.0,0.0,0.0,1105.0,942.0,0.0,6091.0,10.0,106.0,8391.0,302.0,0.0,9129.0,8.7,0.0,2382.1643999999997,101.5465,2492.4108999999994,0.07241170540383496
2022-01-07 15:00:00+01:00,319.0,0.0,0.0,6079.0,1111.0,197.0,0.0,0.0,0.0,0.0,1068.0,881.0,0.0,6091.0,10.0,105.0,8283.0,267.0,0.0,9488.0,8.7,0.0,2238.8956999999996,108.13329999999999,2355.7289999999994,0.06949258090209148
2022-01-07 16:00:00+01:00,292.0,0.0,0.0,7304.0,1128.0,195.0,0.0,0.0,0.0,0.0,1177.0,1974.0,0.0,6091.0,9.0,105.0,6556.0,258.0,0.0,9196.0,7.83,0.0,2690.0631999999996,107.03549999999998,2804.9286999999995,0.08181212483593407
2022-01-07 17:00:00+01:00,298.0,0.0,0.0,8609.0,1116.0,196.0,0.0,0.0,0.0,0.0,1236.0,2948.0,0.0,6092.0,9.0,107.0,2517.0,258.0,0.0,8778.0,7.83,0.0,3170.6946999999996,107.58439999999999,3286.1090999999997,0.10216730195249346
2022-01-07 18:00:00+01:00,311.0,0.0,0.0,9536.0,1133.0,198.0,0.0,0.0,0.0,0.0,1312.0,3881.0,0.0,6093.0,10.0,110.0,417.0,270.0,0.0,8814.0,8.7,0.0,3512.1087999999995,108.6822,3629.4909999999995,0.11312111578619291
2022-01-07 19:00:00+01:00,545.0,0.0,0.0,9847.0,1130.0,199.0,0.0,0.0,0.0,0.0,1333.0,4222.0,0.0,6094.0,10.0,110.0,164.0,304.0,0.0,8598.0,8.7,0.0,3626.6501,109.23109999999998,3744.5811999999996,0.11501969529426219
2022-01-07 20:00:00+01:00,546.0,0.0,0.0,10042.0,1132.0,198.0,0.0,0.0,0.0,0.0,1334.0,4088.0,0.0,6094.0,11.0,110.0,133.0,307.0,0.0,8083.0,9.57,0.0,3698.4685999999997,108.6822,3816.7208,0.1189825051437122
2022-01-07 21:00:00+01:00,583.0,0.0,0.0,9603.0,1132.0,196.0,0.0,0.0,0.0,0.0,1304.0,4616.0,0.0,6094.0,11.0,109.0,121.0,312.0,0.0,7476.0,9.57,0.0,3536.7848999999997,107.58439999999999,3653.9393,0.11578855087619229
2022-01-07 22:00:00+01:00,577.0,0.0,0.0,8563.0,1133.0,198.0,0.0,0.0,0.0,0.0,1228.0,3296.0,0.0,6093.0,11.0,110.0,121.0,312.0,0.0,7336.0,9.57,0.0,3153.7528999999995,108.6822,3272.0051,0.11291342052591621
2022-01-07 23:00:00+01:00,576.0,0.0,0.0,7919.0,1133.0,198.0,0.0,0.0,0.0,0.0,1172.0,3348.0,0.0,6094.0,11.0,110.0,121.0,316.0,0.0,7371.0,9.57,0.0,2916.5676999999996,108.6822,3034.8199,0.10697662589446226
2022-01-08 00:00:00+01:00,578.0,0.0,0.0,6367.0,1134.0,193.0,0.0,0.0,0.0,0.0,1167.0,1912.0,0.0,6094.0,10.0,102.0,121.0,315.0,0.0,7391.0,8.7,0.0,2344.9660999999996,105.93769999999999,2459.6037999999994,0.09689583202017016
2022-01-08 01:00:00+01:00,578.0,0.0,0.0,5502.0,1134.0,190.0,0.0,0.0,0.0,0.0,1108.0,1321.0,0.0,6052.0,10.0,98.0,121.0,312.0,0.0,7449.0,8.7,0.0,2026.3865999999998,104.29099999999998,2139.3776,0.08960743874345549
2022-01-08 02:00:00+01:00,576.0,0.0,0.0,4935.0,1135.0,190.0,0.0,0.0,0.0,0.0,1148.0,1130.0,0.0,5944.0,10.0,100.0,108.0,310.0,0.0,7757.0,8.7,0.0,1817.5604999999998,104.29099999999998,1930.5514999999998,0.08270365848434219
2022-01-08 03:00:00+01:00,570.0,0.0,0.0,4824.0,1136.0,192.0,0.0,0.0,0.0,0.0,1162.0,1006.0,0.0,5963.0,11.0,99.0,81.0,306.0,0.0,7897.0,9.57,0.0,1776.6791999999998,105.38879999999999,1891.6379999999997,0.08137127371273711
2022-01-08 04:00:00+01:00,561.0,0.0,0.0,4490.0,1135.0,192.0,0.0,0.0,0.0,0.0,1110.0,871.0,0.0,5985.0,9.0,99.0,81.0,309.0,0.0,8516.0,7.83,0.0,1653.667,105.38879999999999,1766.8857999999998,0.07564371093415531
2022-01-08 05:00:00+01:00,565.0,0.0,0.0,4339.0,1118.0,193.0,0.0,0.0,0.0,0.0,1127.0,814.0,0.0,6007.0,9.0,100.0,81.0,308.0,0.0,9110.0,7.83,0.0,1598.0537,105.93769999999999,1711.8213999999998,0.07201301585966093
2022-01-08 06:00:00+01:00,570.0,0.0,0.0,4722.0,1123.0,194.0,0.0,0.0,0.0,0.0,1119.0,1054.0,0.0,6027.0,9.0,99.0,81.0,308.0,0.0,9183.0,7.83,0.0,1739.1125999999997,106.4866,1853.4291999999996,0.07568415206827553
2022-01-08 07:00:00+01:00,573.0,0.0,0.0,4813.0,1121.0,194.0,0.0,0.0,0.0,0.0,1122.0,1382.0,0.0,6049.0,9.0,97.0,81.0,310.0,0.0,9186.0,7.83,0.0,1772.6278999999997,106.4866,1886.9444999999996,0.07566846453061714
2022-01-08 08:00:00+01:00,573.0,0.0,0.0,4640.0,1110.0,188.0,0.0,0.0,0.0,0.0,1136.0,1283.0,0.0,6072.0,11.0,94.0,134.0,310.0,0.0,9363.0,9.57,0.0,1708.9119999999998,103.19319999999999,1821.6751999999997,0.0731185357630248
2022-01-08 09:00:00+01:00,575.0,0.0,0.0,4141.0,1126.0,195.0,0.0,0.0,0.0,0.0,1138.0,1537.0,0.0,6081.0,11.0,97.0,2248.0,309.0,0.0,8949.0,9.57,0.0,1525.1302999999998,107.03549999999998,1641.7357999999997,0.06217047752489869
2022-01-08 10:00:00+01:00,564.0,0.0,0.0,3973.0,1124.0,154.0,0.0,0.0,0.0,0.0,1161.0,1555.0,0.0,6083.0,11.0,97.0,5322.0,313.0,0.0,8557.0,9.57,0.0,1463.2558999999999,84.53059999999999,1557.3564999999999,0.053861676004703596
2022-01-08 11:00:00+01:00,554.0,0.0,0.0,4030.0,1123.0,151.0,0.0,0.0,0.0,0.0,1188.0,1463.0,0.0,6093.0,10.0,99.0,6686.0,309.0,0.0,8757.0,8.7,0.0,1484.2489999999998,82.8839,1575.8328999999999,0.051729406164855725
2022-01-08 12:00:00+01:00,558.0,0.0,0.0,4080.0,1131.0,151.0,0.0,0.0,0.0,0.0,1185.0,1557.0,0.0,6093.0,11.0,101.0,7136.0,312.0,0.0,9366.0,9.57,0.0,1502.6639999999998,82.8839,1595.1178999999997,0.05034935450269877
2022-01-08 13:00:00+01:00,562.0,0.0,0.0,4038.0,1121.0,161.0,0.0,0.0,0.0,0.0,1106.0,1000.0,0.0,6092.0,11.0,100.0,6934.0,311.0,0.0,10213.0,9.57,0.0,1487.1953999999998,88.37289999999999,1585.1382999999998,0.05008494107238775
2022-01-08 14:00:00+01:00,555.0,0.0,0.0,3933.0,1096.0,163.0,0.0,0.0,0.0,0.0,1092.0,1127.0,0.0,6092.0,11.0,99.0,6501.0,311.0,0.0,11408.0,9.57,0.0,1448.5239,89.4707,1547.5646,0.04778203655674941
2022-01-08 15:00:00+01:00,547.0,0.0,0.0,3740.0,1101.0,163.0,0.0,0.0,0.0,0.0,1094.0,1199.0,0.0,6093.0,10.0,98.0,5655.0,311.0,0.0,11908.0,8.7,0.0,1377.4419999999998,89.4707,1475.6127,0.046229916350762866
2022-01-08 16:00:00+01:00,548.0,0.0,0.0,3690.0,1095.0,164.0,0.0,0.0,0.0,0.0,1066.0,1268.0,0.0,6093.0,10.0,97.0,3653.0,310.0,0.0,12024.0,8.7,0.0,1359.0269999999998,90.0196,1457.7466,0.04856241588380305
2022-01-08 17:00:00+01:00,570.0,0.0,0.0,3915.0,1104.0,164.0,0.0,0.0,0.0,0.0,1124.0,1783.0,0.0,6093.0,10.0,98.0,1260.0,311.0,0.0,12264.0,8.7,0.0,1441.8944999999999,90.0196,1540.6141,0.053687416364650124
2022-01-08 18:00:00+01:00,565.0,0.0,0.0,3696.0,1128.0,163.0,0.0,0.0,0.0,0.0,1197.0,3005.0,0.0,6093.0,11.0,98.0,132.0,313.0,0.0,13141.0,9.57,0.0,1361.2368,89.4707,1460.2775,0.049430556495836435
2022-01-08 19:00:00+01:00,562.0,0.0,0.0,3679.0,1127.0,163.0,0.0,0.0,0.0,0.0,1239.0,3348.0,0.0,6092.0,10.0,98.0,38.0,308.0,0.0,14045.0,8.7,0.0,1354.9757,89.4707,1453.1464,0.047319886678172524
2022-01-08 20:00:00+01:00,560.0,0.0,0.0,3618.0,1112.0,163.0,0.0,0.0,0.0,0.0,1242.0,3391.0,0.0,6093.0,12.0,94.0,35.0,308.0,0.0,14441.0,10.44,0.0,1332.5094,89.4707,1432.4201,0.04610448035018829
2022-01-08 21:00:00+01:00,557.0,0.0,0.0,3526.0,1114.0,163.0,0.0,0.0,0.0,0.0,1154.0,2642.0,0.0,6094.0,10.0,95.0,20.0,310.0,0.0,14748.0,8.7,0.0,1298.6257999999998,89.4707,1396.7965,0.04589743042092465
2022-01-08 22:00:00+01:00,558.0,0.0,0.0,3419.0,1066.0,164.0,0.0,0.0,0.0,0.0,1089.0,1746.0,0.0,6093.0,10.0,92.0,7.0,308.0,0.0,14739.0,8.7,0.0,1259.2177,90.0196,1357.9373,0.046360223276774436
2022-01-08 23:00:00+01:00,538.0,0.0,0.0,3481.0,983.0,164.0,0.0,0.0,0.0,0.0,1073.0,1065.0,0.0,6092.0,10.0,91.0,6.0,309.0,0.0,15092.0,8.7,0.0,1282.0522999999998,90.0196,1380.7719,0.04777096249654027
